,КодЗаказа,КодТовара,Цена_x,Количество,Скидка,Марка,КодПоставщика,КодТипа,ЕдиницаИзмерения,Цена_y,НаСкладе,Ожидается,МинимальныйЗапас,ПоставкиПрекращены,Категория,Описание
1173,10594,58,132.5,30,0.0,Ravioli Angelo,26,5,24 упаковки по 250 г,877.5,36,0,20,0,Хлебобулочные изделия,"Хлеб, крекеры, хлопья и пр."
1174,10636,58,132.5,6,0.0,Ravioli Angelo,26,5,24 упаковки по 250 г,877.5,36,0,20,0,Хлебобулочные изделия,"Хлеб, крекеры, хлопья и пр."
1175,10661,58,132.5,49,0.200000003,Ravioli Angelo,26,5,24 упаковки по 250 г,877.5,36,0,20,0,Хлебобулочные изделия,"Хлеб, крекеры, хлопья и пр."
1176,10675,58,132.5,30,0.0,Ravioli Angelo,26,5,24 упаковки по 250 г,877.5,36,0,20,0,Хлебобулочные изделия,"Хлеб, крекеры, хлопья и пр."
1177,10697,58,132.5,30,0.25,Ravioli Angelo,26,5,24 упаковки по 250 г,877.5,36,0,20,0,Хлебобулочные изделия,"Хлеб, крекеры, хлопья и пр."
1178,10714,58,132.5,12,0.25,Ravioli Angelo,26,5,24 упаковки по 250 г,877.5,36,0,20,0,Хлебобулочные изделия,"Хлеб, крекеры, хлопья и пр."
1179,10839,58,132.5,30,0.10000000099999999,Ravioli Angelo,26,5,24 упаковки по 250 г,877.5,36,0,20,0,Хлебобулочные изделия,"Хлеб, крекеры, хлопья и пр."
1180,10845,58,132.5,60,0.10000000099999999,Ravioli Angelo,26,5,24 упаковки по 250 г,877.5,36,0,20,0,Хлебобулочные изделия,"Хлеб, крекеры, хлопья и пр."
1181,10863,58,132.5,12,0.150000006,Ravioli Angelo,26,5,24 упаковки по 250 г,877.5,36,0,20,0,Хлебобулочные изделия,"Хлеб, крекеры, хлопья и пр."
1182,10904,58,132.5,15,0.0,Ravioli Angelo,26,5,24 упаковки по 250 г,877.5,36,0,20,0,Хлебобулочные изделия,"Хлеб, крекеры, хлопья и пр."
1183,10913,58,132.5,15,0.0,Ravioli Angelo,26,5,24 упаковки по 250 г,877.5,36,0,20,0,Хлебобулочные изделия,"Хлеб, крекеры, хлопья и пр."
1184,10930,58,132.5,30,0.200000003,Ravioli Angelo,26,5,24 упаковки по 250 г,877.5,36,0,20,0,Хлебобулочные изделия,"Хлеб, крекеры, хлопья и пр."
1185,11011,58,132.5,40,0.050000000700000005,Ravioli Angelo,26,5,24 упаковки по 250 г,877.5,36,0,20,0,Хлебобулочные изделия,"Хлеб, крекеры, хлопья и пр."
1186,10265,17,312.0,30,0.0,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1187,10279,17,312.0,15,0.25,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1188,10294,17,312.0,15,0.0,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1189,10302,17,312.0,40,0.0,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1190,10319,17,312.0,8,0.0,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1191,10338,17,312.0,20,0.0,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1192,10339,17,312.0,70,0.050000000700000005,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1193,10346,17,312.0,36,0.10000000099999999,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1194,10415,17,312.0,2,0.0,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1195,10430,17,312.0,45,0.200000003,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1196,10431,17,312.0,50,0.25,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1197,10444,17,312.0,10,0.0,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1198,10523,17,390.0,25,0.10000000099999999,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1199,10530,17,390.0,40,0.0,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1200,10550,17,390.0,8,0.10000000099999999,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1201,10564,17,390.0,16,0.050000000700000005,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1202,10573,17,390.0,18,0.0,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1203,10607,17,390.0,100,0.0,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1204,10686,17,390.0,30,0.200000003,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1205,10696,17,390.0,20,0.0,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1206,10698,17,390.0,8,0.050000000700000005,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1207,10714,17,390.0,27,0.25,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1208,10727,17,390.0,20,0.050000000700000005,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1209,10773,17,390.0,33,0.0,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1210,10795,17,390.0,35,0.25,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1211,10801,17,390.0,40,0.25,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1212,10852,17,390.0,6,0.0,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1213,10861,17,390.0,42,0.0,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1214,10871,17,390.0,16,0.050000000700000005,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1215,10890,17,390.0,15,0.0,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1216,10911,17,390.0,12,0.0,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1217,10915,17,390.0,10,0.0,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1218,10922,17,390.0,15,0.0,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1219,10949,17,390.0,6,0.0,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1220,10972,17,390.0,6,0.0,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1221,11059,17,390.0,12,0.0,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1222,11064,17,390.0,77,0.10000000099999999,Vegie-spread,7,2,15 банок по 625 г,1975.5,24,0,5,0,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1223,10266,12,304.0,12,0.050000000700000005,Gumbar Gummibarchen,11,3,100 пакетов по 250 г,1405.35,15,0,0,0,Кондитерские изделия,"Десерты, конфеты, джемы, муссы, сладкая выпечка"
1224,10439,12,304.0,15,0.0,Gumbar Gummibarchen,11,3,100 пакетов по 250 г,1405.35,15,0,0,0,Кондитерские изделия,"Десерты, конфеты, джемы, муссы, сладкая выпечка"
1225,10536,12,380.0,15,0.25,Gumbar Gummibarchen,11,3,100 пакетов по 250 г,1405.35,15,0,0,0,Кондитерские изделия,"Десерты, конфеты, джемы, муссы, сладкая выпечка"
1226,10543,12,380.0,30,0.150000006,Gumbar Gummibarchen,11,3,100 пакетов по 250 г,1405.35,15,0,0,0,Кондитерские изделия,"Десерты, конфеты, джемы, муссы, сладкая выпечка"
1227,10633,12,380.0,36,0.150000006,Gumbar Gummibarchen,11,3,100 пакетов по 250 г,1405.35,15,0,0,0,Кондитерские изделия,"Десерты, конфеты, джемы, муссы, сладкая выпечка"
1228,10678,12,380.0,100,0.0,Gumbar Gummibarchen,11,3,100 пакетов по 250 г,1405.35,15,0,0,0,Кондитерские изделия,"Десерты, конфеты, джемы, муссы, сладкая выпечка"
1229,10695,12,380.0,4,0.0,Gumbar Gummibarchen,11,3,100 пакетов по 250 г,1405.35,15,0,0,0,Кондитерские изделия,"Десерты, конфеты, джемы, муссы, сладкая выпечка"
1230,10718,12,380.0,36,0.0,Gumbar Gummibarchen,11,3,100 пакетов по 250 г,1405.35,15,0,0,0,Кондитерские изделия,"Десерты, конфеты, джемы, муссы, сладкая выпечка"
1231,10968,12,380.0,30,0.0,Gumbar Gummibarchen,11,3,100 пакетов по 250 г,1405.35,15,0,0,0,Кондитерские изделия,"Десерты, конфеты, джемы, муссы, сладкая выпечка"
1232,10979,12,380.0,20,0.0,Gumbar Gummibarchen,11,3,100 пакетов по 250 г,1405.35,15,0,0,0,Кондитерские изделия,"Десерты, конфеты, джемы, муссы, сладкая выпечка"
1233,11018,12,380.0,20,0.0,Gumbar Gummibarchen,11,3,100 пакетов по 250 г,1405.35,15,0,0,0,Кондитерские изделия,"Десерты, конфеты, джемы, муссы, сладкая выпечка"
